col1 col2 weight
YAL051W YML065W 550
YAL051W YNL175C 276
YAL051W YNL261W 660
YAL051W YNL325C 289
YAL051W YOR310C 218
YAL051W YOR363C 358
YAL051W YPL001W 288
YAL051W YPL146C 288
YAL051W YPR162C 633
YAL051W YPR169W 288
YAL053W YAL026C 632
YAL053W YKL028W 633
YAL053W YLR342W 609
YAL053W YML072C 586
YAL053W YOR153W 608
YAL054C YHR041C 192
YAL054C YLR049C 196
YAL054C YLR153C 808
YAL054C YNL117W 445
YAL054C YPL061W 65
YAL055W YDL065C 358
YAL055W YGR133W 895
YAL055W YMR026C 358
YAL055W YOL044W 358
YAL056W YER020W 585
YAL056W YGL121C 585
YAL058W YFR042W 297
YAL058W YOR236W 196
YAL059W YBR115C 632
YAL059W YCL011C 158
YAL059W YDR101C 787
YAL059W YDR395W 634
YAL059W YER006W 339
YAL059W YER110C 565
YAL059W YER165W 581
YAL059W YFR031C-A 339
YAL059W YGL103W 75
YAL059W YGL173C 218
YAL059W YGL195W 565
YAL059W YGR218W 81
YAL059W YHR170W 348
YAL059W YHR216W 266
YAL059W YKL009W 348
YAL059W YKL182W 201
YAL059W YLR009W 348
YAL059W YLR074C 225
YAL059W YMR124W 289
YAL059W YMR186W 565
YAL059W YMR308C 565
YAL059W YNL227C 64
YAL059W YNR053C 348
YAL059W YOL086C 565
YAL059W YOR204W 201
YAL059W YPL093W 348
YAL059W YPL131W 348
YAL059W YPL169C 348
YAL060W YAL061W 358
YAL061W YAL060W 358
YAL061W YMR308C 600
YAL062W YAR071W 289
YAL062W YCR020W-B 288
YAL062W YDL171C 808
YAL062W YDL215C 358
YAL062W YDR028C 288
YAL062W YFL018C 73
YAL062W YGL070C 288
YAL062W YIL033C 289
YAL062W YLR267W 196
YAL062W YMR297W 288
YAL062W YOR362C 288
YAL062W YOR375C 808
YAL062W YPL160W 296
YAL064W-B YPR126C 196
YAL067C YHR141C 623
YAL067C YNL162W 662
YAR002C-A YAL007C 808
YAR002C-A YDL018C 296
YAR002C-A YDL226C 220
YAR002C-A YDR238C 60
YAR002C-A YER122C 174
YAR002C-A YFR051C 97
YAR002C-A YGL002W 296
YAR002C-A YGL200C 808
YAR002C-A YGR132C 586
YAR002C-A YGR284C 343
YAR002C-A YHR110W 296
YAR002C-A YLR026C 300
YAR002C-A YLR268W 86
YAR002C-A YML012W 808
YAR002C-A YOR016C 296
YAR002W YAL005C 319
YAR002W YDL229W 305
YAR002W YDR192C 126
YAR002W YDR448W 189
YAR002W YER110C 319
YAR002W YER165W 305
YAR002W YFR002W 101
YAR002W YGL092W 282
YAR002W YGL097W 305
YAR002W YGR119C 585
YAR002W YIL149C 585
YAR002W YJL041W 114
YAR002W YKL068W 287
YAR002W YKR095W 287
YAR002W YLR293C 305
YAR002W YLR335W 765
YAR002W YLR347C 706
YAR002W YMR047C 187
YAR002W YMR223W 198
YAR002W YNL189W 642
YAR002W YOR098C 581
YAR003W YBL021C 57
YAR003W YBR175W 808
YAR003W YBR258C 295
YAR003W YDR069C 598
YAR003W YDR469W 808
YAR003W YER169W 104
YAR003W YHR119W 787
YAR003W YJL168C 285
YAR003W YJR113C 600
YAR003W YKL018W 610
YAR003W YKR029C 586
YAR003W YLR015W 808
YAR003W YNL031C 498
YAR003W YOL012C 329
YAR003W YOR244W 116
YAR003W YPL138C 808
YAR007C YBL002W 324
YAR007C YBL023C 808
YAR007C YBL035C 358
YAR007C YBL088C 585
YAR007C YBR010W 143
YAR007C YBR060C 199
YAR007C YBR073W 498
YAR007C YBR087W 292
YAR007C YBR087W 292
YAR007C YBR087W 292
YAR007C YBR088C 60
YAR007C YBR089C-A 565
YAR007C YBR136W 715
YAR007C YBR136W 715
YAR007C YBR136W 715
YAR007C YBR160W 143
YAR007C YBR202W 220
YAR007C YBR245C 218
YAR007C YCR012W 565
YAR007C YCR066W 585
YAR007C YCR092C 290
YAR007C YDL017W 209
YAR007C YDL059C 339
YAR007C YDL102W 143
YAR007C YDL126C 56
YAR007C YDL140C 134
YAR007C YDL156W 629
YAR007C YDL164C 143
YAR007C YDR004W 498
YAR007C YDR097C 734
YAR007C YDR121W 211
YAR007C YDR129C 293
YAR007C YDR174W 287
YAR007C YDR489W 353
YAR007C YEL030W 288
YAR007C YEL032W 297
YAR007C YER095W 585
YAR007C YER164W 98
YAR007C YER173W 667
YAR007C YER173W 667
YAR007C YER173W 667
YAR007C YER179W 105
YAR007C YFL014W 613
YAR007C YFR013W 172
YAR007C YGL150C 297
YAR007C YGL163C 585
YAR007C YGL201C 287
YAR007C YGL219C 180
YAR007C YHR031C 203
YAR007C YHR164C 660
YAR007C YIL126W 218
YAR007C YIR002C 781
YAR007C YJL090C 296
YAR007C YJL090C 296
YAR007C YJL090C 296
YAR007C YJL173C 655
YAR007C YJL194W 283
YAR007C YJL194W 283
YAR007C YJL194W 283
YAR007C YJR006W 143
YAR007C YJR043C 296
YAR007C YKL045W 287
YAR007C YKL113C 498
YAR007C YLL004W 478
YAR007C YLL006W 180
YAR007C YLR032W 218
YAR007C YLR103C 560
YAR007C YLR274W 560
YAR007C YLR347C 565
YAR007C YLR429W 220
YAR007C YML032C 808
YAR007C YML095C 498
YAR007C YMR037C 219
YAR007C YMR048W 290
YAR007C YMR048W 290
YAR007C YMR048W 290
YAR007C YMR190C 585
YAR007C YMR224C 560
YAR007C YMR234W 607
YAR007C YNL001W 219
YAR007C YNL031C 324
YAR007C YNL102W 104
YAR007C YNL250W 498
YAR007C YNL262W 358
YAR007C YNL273W 293
YAR007C YNL273W 293
YAR007C YNL273W 293
YAR007C YNL312W 781
YAR007C YNL312W 781
YAR007C YNL312W 781
YAR007C YOL005C 60
YAR007C YOL090W 651
YAR007C YOL094C 358
YAR007C YOL094C 358
YAR007C YOL094C 358
YAR007C YOR033C 581
YAR007C YOR144C 319
YAR007C YOR210W 60
YAR007C YOR217W 225
YAR007C YOR304W 297
YAR007C YPL022W 498
YAR007C YPR052C 219
YAR007C YPR065W 219
YAR007C YPR161C 296
YAR007C YPR162C 287
YAR007C YPR175W 560
YAR008W YLR105C 581
YAR008W YMR059W 581
YAR008W YPL083C 581
YAR009C YLR274W 201
YAR009C YNL118C 266
YAR010C YBR264C 289
YAR010C YBR266C 289
YAR010C YDL095W 288
YAR010C YDR044W 288
YAR010C YGL035C 289
YAR010C YGL167C 289
YAR010C YIL043C 288
YAR010C YJR010C-A 288
YAR010C YJR135C 288
YAR010C YLL039C 288
YAR010C YLR022C 288
YAR010C YLR113W 220
YAR010C YML131W 288
YAR010C YNR051C 288
YAR010C YPR161C 288
YAR010C YPR164W 289
YAR014C YDL082W 197
YAR014C YER133W 585
YAR014C YER155C 594
YAR014C YGR238C 296
YAR014C YGR252W 194
YAR014C YGR285C 765
YAR014C YHR064C 793
YAR014C YHR158C 339
YAR014C YKR057W 220
YAR014C YLR055C 180
YAR014C YLR388W 632
YAR014C YML131W 289
YAR014C YMR116C 700
YAR014C YOL154W 196
YAR014C YPL254W 189
YAR014C YPR102C 218
YAR015W YBR034C 199
YAR015W YGL234W 198
YAR015W YLR291C 662
YAR018C YBL084C 285
YAR018C YBL106C 219
YAR018C YBR159W 289
YAR018C YDL074C 292
YAR018C YGR188C 196
YAR018C YGR285C 808
YAR018C YHR064C 808
YAR018C YKL010C 289
YAR018C YKR081C 194
YAR018C YMR010W 289
YAR018C YMR116C 728
YAR018C YOR167C 192
YAR018C YPL055C 198
YAR019C YAL017W 99
YAR019C YCR073C 99
YAR019C YDL220C 662
YAR019C YGR173W 662
YAR019C YHR079C 83
YAR019C YML064C 808
YAR019C YNL307C 85
YAR019C YOR373W 445
YAR027W YAR030C 314
YAR027W YBR135W 314
YAR028W YPR128C 197
YAR030C YAR027W 314
YAR033W YKL174C 197
YAR035W YAL039C 667
YAR035W YDR171W 608
YAR035W YER024W 621
YAR035W YJR121W 198
YAR035W YLR381W 196
YAR042W YBR079C 288
YAR042W YBR081C 198
YAR042W YBR118W 288
YAR042W YBR143C 290
YAR042W YDL019C 296
YAR042W YDL040C 288
YAR042W YEL052W 296
YAR042W YER120W 611
YAR042W YGR192C 599
YAR042W YGR246C 634
YAR042W YGR252W 198
YAR042W YHR195W 884
YAR042W YIL074C 634
YAR042W YKL212W 198
YAR042W YLR119W 289
YAR042W YLR397C 583
YAR042W YML069W 269
YAR042W YNL209W 113
YAR042W YOR096W 143
YAR042W YOR361C 218
YAR042W YPR080W 288
YAR064W YBR109C 296
YAR064W YGL070C 192
YAR071W YAL062W 289
YAR071W YBR093C 662
YAR071W YCR038C 662
YAR071W YFR055W 662
YAR071W YGL245W 288
YAR073W YCR053W 288
YAR073W YDL013W 651
YAR073W YDL074C 212
YAR073W YER147C 288
YAR073W YFR028C 198
YAR073W YGR159C 637
YAR073W YHR013C 281
YAR073W YHR197W 288
YAR073W YHR216W 654
YAR073W YLR320W 289
YAR073W YLR432W 642
YAR073W YML056C 626
YAR073W YNL047C 287
YAR075W YLR432W 585
YBL001C YPL068C 196
YBL002W YAR007C 324
YBL002W YBL003C 857
YBL002W YBL008W 198
YBL002W YBL023C 205
YBL002W YBL052C 650
YBL002W YBR009C 850
YBL002W YBR010W 817
YBL002W YBR034C 199
YBL002W YBR060C 464
YBL002W YBR111W-A 300
YBL002W YBR245C 565
YBL002W YCL010C 198
YBL002W YCR043C 218
YBL002W YDL042C 287
YBL002W YDL056W 198
YBL002W YDL074C 498
YBL002W YDL156W 531
YBL002W YDR044W 287
YBL002W YDR075W 285
YBL002W YDR096W 219
YBL002W YDR121W 696
YBL002W YDR224C 498
YBL002W YDR225W 912
YBL002W YDR317W 288
YBL002W YDR334W 309
YBL002W YDR448W 206
YBL002W YDR451C 219
YBL002W YDR489W 266
YBL002W YDR496C 565
YBL002W YER091C 288
YBL002W YER111C 198
YBL002W YER133W 198
YBL002W YER151C 198
YBL002W YFR028C 649
YBL002W YGL035C 288
YBL002W YGL058W 445
YBL002W YGL071W 219
YBL002W YGL097W 293
YBL002W YGL112C 206
YBL002W YGL194C 198
YBL002W YGL207W 585
YBL002W YGL237C 219
YBL002W YGL241W 696
YBL002W YGL244W 60
YBL002W YGR140W 219
YBL002W YGR252W 585
YBL002W YGR270W 198
YBL002W YGR274C 198
YBL002W YHR047C 167
YBL002W YHR118C 197
YBL002W YHR119W 198
YBL002W YIL018W 208
YBL002W YIL126W 606
YBL002W YJL074C 113
YBL002W YJL115W 290
YBL002W YJL127C 198
YBL002W YJR010C-A 283
YBL002W YKL038W 454
YBL002W YKL049C 319
YBL002W YKR001C 636
YBL002W YKR008W 198
YBL002W YKR029C 198
YBL002W YKR048C 565
YBL002W YLL039C 314
YBL002W YLR033W 198
YBL002W YLR045C 219
YBL002W YLR133W 292
YBL002W YLR182W 198
YBL002W YLR274W 654
YBL002W YLR320W 220
YBL002W YLR385C 198
YBL002W YLR399C 113
YBL002W YLR430W 198
YBL002W YLR442C 853
YBL002W YLR449W 220
YBL002W YLR455W 314
YBL002W YML010W 220
YBL002W YML027W 296
YBL002W YML065W 225
YBL002W YML069W 324
YBL002W YMR044W 218
YBL002W YMR070W 219
YBL002W YMR072W 288
YBL002W YMR075W 280
YBL002W YMR091C 696
YBL002W YMR117C 219
YBL002W YMR223W 560
YBL002W YNL021W 219
YBL002W YNL030W 836
YBL002W YNL031C 832
YBL002W YNL047C 218
YBL002W YNL088W 288
YBL002W YNL201C 285
YBL002W YNL206C 198
YBL002W YNL261W 220
YBL002W YNL262W 691
YBL002W YNR051C 293
YBL002W YOL004W 198
YBL002W YOL006C 606
YBL002W YOL012C 560
YBL002W YOL054W 348
YBL002W YOR113W 656
YBL002W YOR116C 565
YBL002W YOR207C 565
YBL002W YOR244W 199
YBL002W YOR304W 565
YBL002W YOR337W 656
YBL002W YPL001W 204
YBL002W YPL082C 700
YBL002W YPL116W 198
YBL002W YPR010C 565
YBL002W YPR018W 198
YBL002W YPR019W 266
YBL002W YPR162C 206
YBL002W YPR175W 728
YBL002W YPR190C 565
YBL003C YAL007C 210
YBL003C YBL002W 857
YBL003C YBL008W 198
YBL003C YBL023C 205
YBL003C YBL046W 536
YBL003C YBL052C 474
YBL003C YBL099W 219
YBL003C YBR009C 903
YBL003C YBR010W 819
YBL003C YBR025C 198
YBL003C YBR049C 288
YBL003C YBR072W 219
YBL003C YBR081C 97
YBL003C YBR196C 219
YBL003C YBR202W 113
YBL003C YBR245C 297
YBL003C YCL061C 305
YBL003C YCR028C-A 218
YBL003C YCR052W 406
YBL003C YCR057C 565
YBL003C YCR087C-A 197
YBL003C YDL002C 278
YBL003C YDL014W 296
YBL003C YDL019C 288
YBL003C YDL042C 198
YBL003C YDL055C 198
YBL003C YDL056W 198
YBL003C YDL070W 237
YBL003C YDL074C 198
YBL003C YDL105W 288
YBL003C YDL126C 198
YBL003C YDL145C 198
YBL003C YDR052C 288
YBL003C YDR075W 536
YBL003C YDR083W 275
YBL003C YDR129C 198
YBL003C YDR174W 113
YBL003C YDR190C 353
YBL003C YDR204W 293
YBL003C YDR207C 288
YBL003C YDR217C 445
YBL003C YDR217C 445
YBL003C YDR217C 445
YBL003C YDR224C 903
YBL003C YDR225W 581
YBL003C YDR303C 217
YBL003C YDR317W 288
YBL003C YDR448W 106
YBL003C YDR451C 219
YBL003C YDR463W 288
YBL003C YDR538W 219
YBL003C YEL012W 287
YBL003C YEL032W 217
YBL003C YER082C 220
YBL003C YER110C 198
YBL003C YER111C 198
YBL003C YER116C 197
YBL003C YER138C 198
YBL003C YER148W 293
YBL003C YER151C 198
YBL003C YER164W 353
YBL003C YER177W 198
YBL003C YFL024C 343
YBL003C YFR013W 290
YBL003C YGL035C 237
YBL003C YGL071W 219
YBL003C YGL133W 204
YBL003C YGL150C 296
YBL003C YGL195W 198
YBL003C YGL205W 219
YBL003C YGL207W 585
YBL003C YGL237C 219
YBL003C YGL241W 560
YBL003C YGR140W 219
YBL003C YGR217W 293
YBL003C YGR252W 585
YBL003C YGR270W 198
YBL003C YGR274C 198
YBL003C YGR275W 199
YBL003C YHL024W 288
YBL003C YHR047C 167
YBL003C YHR099W 353
YBL003C YHR127W 198
YBL003C YHR146W 219
YBL003C YHR154W 296
YBL003C YIL026C 288
YBL003C YIL035C 101
YBL003C YIL056W 288
YBL003C YIL126W 218
YBL003C YIL173W 288
YBL003C YJL034W 288
YBL003C YJL074C 113
YBL003C YJL076W 198
YBL003C YJL081C 353
YBL003C YJL115W 290
YBL003C YJL127C 198
YBL003C YJL168C 219
YBL003C YJR052W 288
YBL003C YJR077C 198
YBL003C YJR095W 219
YBL003C YKL018W 198
YBL003C YKL032C 293
YBL003C YKL049C 319
YBL003C YKL112W 293
YBL003C YKL196C 198
YBL003C YKR008W 198
YBL003C YKR029C 198
YBL003C YKR048C 560
YBL003C YKR097W 219
YBL003C YLR033W 199
YBL003C YLR045C 219
YBL003C YLR095C 296
YBL003C YLR182W 198
YBL003C YLR274W 198
YBL003C YLR305C 507
YBL003C YLR321C 450
YBL003C YLR357W 280
YBL003C YLR430W 198
YBL003C YLR442C 903
YBL003C YLR449W 198
YBL003C YLR455W 314
YBL003C YML010W 198
YBL003C YML028W 198
YBL003C YML065W 507
YBL003C YML069W 324
YBL003C YML074C 198
YBL003C YML103C 288
YBL003C YML127W 565
YBL003C YMR033W 198
YBL003C YMR037C 293
YBL003C YMR072W 288
YBL003C YMR075W 198
YBL003C YMR091C 204
YBL003C YMR223W 135
YBL003C YMR236W 115
YBL003C YMR284W 281
YBL003C YNL006W 198
YBL003C YNL021W 219
YBL003C YNL030W 857
YBL003C YNL031C 903
YBL003C YNL037C 198
YBL003C YNL059C 93
YBL003C YNL088W 287
YBL003C YNL201C 285
YBL003C YNL206C 198
YBL003C YNL262W 172
YBL003C YNL290W 288
YBL003C YNL312W 113
YBL003C YNR051C 198
YBL003C YOL004W 606
YBL003C YOL006C 536
YBL003C YOL012C 581
YBL003C YOL054W 348
YBL003C YOL090W 507
YBL003C YOL094C 165
YBL003C YOR038C 296
YBL003C YOR058C 288
YBL003C YOR061W 204
YBL003C YOR113W 219
YBL003C YOR141C 296
YBL003C YOR217W 286
YBL003C YOR244W 581
YBL003C YOR290C 143
YBL003C YOR295W 198
YBL003C YOR304W 426
YBL003C YPL032C 288
YBL003C YPL055C 198
YBL003C YPL082C 353
YBL003C YPL116W 198
YBL003C YPL127C 199
YBL003C YPL128C 196
YBL003C YPL129W 314
YBL003C YPL153C 80
YBL003C YPL235W 277
YBL003C YPR008W 287
YBL003C YPR018W 198
YBL003C YPR019W 266
YBL003C YPR023C 581
YBL003C YPR031W 507
YBL003C YPR052C 293
YBL003C YPR178W 219
YBL004W YBL038W 565
YBL004W YBR009C 565
YBL004W YBR081C 198
YBL004W YBR143C 565
YBL004W YBR247C 598
YBL004W YBR251W 565
YBL004W YCL059C 565
YBL004W YCR057C 700
YBL004W YDL014W 808
YBL004W YDL148C 808
YBL004W YDL213C 459
YBL004W YDR060W 565
YBL004W YDR280W 565
YBL004W YDR299W 669
YBL004W YDR324C 808
YBL004W YDR339C 808
YBL004W YDR449C 661
YBL004W YER082C 700
YBL004W YGL120C 150
YBL004W YGR090W 808
YBL004W YGR128C 808
YBL004W YGR220C 565
YBL004W YHR089C 565
YBL004W YHR196W 288
YBL004W YIL019W 287
YBL004W YJL109C 808
YBL004W YJL124C 289
YBL004W YJR002W 319
YBL004W YLR003C 445
YBL004W YLR129W 669
YBL004W YLR222C 808
YBL004W YLR409C 808
YBL004W YMR186W 288
YBL004W YMR229C 296
YBL004W YNL075W 726
YBL004W YNL110C 787
YBL004W YNL132W 808
YBL004W YNL255C 194
YBL004W YNL284C 565
YBL004W YOL010W 808
YBL004W YOL139C 606
YBL004W YOR078W 282
YBL004W YOR310C 808
YBL004W YPL012W 329
YBL004W YPL043W 679
YBL004W YPL126W 669
YBL004W YPL217C 808
YBL004W YPL240C 288
YBL004W YPR137W 669
YBL004W YPR144C 808
YBL005W YAL005C 358
YBL005W YBR149W 289
YBL005W YCR009C 282
YBL005W YDR176W 560
YBL005W YDR388W 282
YBL005W YHR064C 290
YBL005W-B YFR028C 198
YBL005W-B YGL194C 599
YBL006C YCR020W-B 208
YBL006C YDR303C 208
YBL006C YFR037C 143
YBL006C YGR275W 58
YBL006C YIL126W 208
YBL006C YKR008W 218
YBL006C YLR033W 218
YBL006C YLR321C 324
YBL006C YML127W 305
YBL006C YMR033W 208
YBL006C YMR091C 208
YBL006C YPR034W 206
YBL007C YBL047C 192
YBL007C YCL034W 560
YBL007C YCR030C 601
YBL007C YCR088W 536
YBL007C YDR172W 585
YBL007C YDR388W 585
YBL007C YER133W 358
YBL007C YFR024C-A 742
YBL007C YGR268C 198
YBL007C YHR016C 592
YBL007C YHR114W 623
YBL007C YIL095W 498
YBL007C YIR006C 560
YBL007C YJL201W 606
YBL007C YLR150W 601
YBL007C YLR337C 733
YBL007C YLR435W 289
YBL007C YNL094W 198
YBL007C YNL106C 592
YBL007C YNL138W 198
YBL007C YOR181W 808
YBL007C YPR159W 445
YBL007C YPR171W 592
YBL008W YBL002W 198
YBL008W YBL003C 198
YBL008W YBR009C 297
YBL008W YBR215W 662
YBL008W YBR289W 581
YBL008W YDR121W 660
YBL008W YDR190C 373
YBL008W YDR224C 611
YBL008W YDR267C 560
YBL008W YFL039C 198
YBL008W YFR028C 198
YBL008W YFR037C 206
YBL008W YGL133W 615
YBL008W YGL150C 590
YBL008W YGR047C 660
YBL008W YJL076W 198
YBL008W YJL115W 585
YBL008W YJL176C 649
YBL008W YJR140C 660
YBL008W YKR029C 216
YBL008W YMR033W 660
YBL008W YNL031C 334
YBL008W YNL059C 660
YBL008W YNL206C 612
YBL008W YOR038C 603
YBL008W YOR141C 609
YBL008W YOR189W 660
YBL008W YOR290C 581
YBL008W YOR304W 608
YBL008W YPL235W 198
YBL008W YPR018W 585
YBL010C YKR022C 284
YBL010C YNL317W 588
YBL011W YKR067W 661
YBL011W YMR165C 560
YBL013W YGR192C 210
YBL014C YHL004W 186
YBL014C YJL025W 929
YBL014C YLR141W 498
YBL014C YML043C 929
YBL015W YDL229W 168
YBL015W YGR244C 295
YBL015W YOR142W 278
YBL016W YBR072W 289
YBL016W YCR002C 218
YBL016W YDL134C 61
YBL016W YDL159W 916
YBL016W YDR103W 913
YBL016W YDR171W 289
YBL016W YDR480W 808
YBL016W YFR028C 143
YBL016W YGL158W 220
YBL016W YGL178W 536
YBL016W YGR040W 585
YBL016W YJL128C 324
YBL016W YLR259C 289
YBL016W YNL053W 908
YBL016W YNL098C 560
YBL016W YNL217W 200
YBL016W YNL246W 582
YBL016W YOL016C 56
YBL016W YPL049C 560
YBL016W YPL140C 198
YBL016W YPR161C 64
YBL017C YDL097C 295
YBL017C YDR432W 594
YBL017C YGL206C 585
YBL017C YKL054C 636
YBL017C YMR197C 498
YBL017C YPL049C 628
YBL018C YAL033W 808
YBL018C YBR167C 808
YBL018C YBR257W 808
YBL018C YGR030C 805
YBL018C YHR034C 143
YBL018C YHR041C 314
YBL018C YHR062C 808
YBL018C YIR015W 296
YBL018C YLR145W 102
YBL018C YNL147W 119
YBL018C YNL221C 808
YBL018C YNL282W 808
YBL019W YBR088C 358
YBL019W YCR020W-B 289
YBL019W YCR028C-A 289
YBL019W YDL102W 60
YBL019W YKL114C 581
YBL019W YPL167C 560
YBL020W YER099C 289
YBL020W YGL011C 289
YBL021C YAR003W 57
YBL021C YDR096W 79
YBL021C YGL045W 289
YBL021C YGL237C 808
YBL021C YGL237C 808
YBL021C YGL237C 808
YBL021C YGR188C 89
YBL021C YJL168C 199
YBL021C YJR089W 112
YBL021C YKL109W 581
YBL021C YNL102W 56
YBL021C YOL004W 134
YBL021C YOR156C 75
YBL021C YOR358W 808
YBL021C YOR358W 808
YBL021C YOR358W 808
YBL022C YBR084W 611
YBL022C YCR052W 199
YBL022C YLL026W 358
YBL022C YLR180W 599
YBL022C YMR091C 199
YBL022C YOR136W 608
YBL023C YAR007C 808
YBL023C YBL002W 205
YBL023C YBL003C 205
YBL023C YBR009C 581
YBL023C YBR060C 959
YBL023C YBR126C 685
YBL023C YBR202W 959
YBL023C YCL061C 808
YBL023C YDL017W 808
YBL023C YDL056W 282
YBL023C YDL171C 591
YBL023C YDR013W 959
YBL023C YDR052C 585
YBL023C YDR096W 206
YBL023C YDR224C 206
YBL023C YDR225W 205
YBL023C YDR334W 277
YBL023C YDR489W 920
YBL023C YEL032W 959
YBL023C YER111C 198
YBL023C YFL029C 143
YBL023C YGL071W 206
YBL023C YGL113W 585
YBL023C YGL201C 959
YBL023C YGL207W 205
YBL023C YGL237C 206
YBL023C YGR270W 198
YBL023C YHR118C 959
YBL023C YHR119W 198
YBL023C YHR154W 281
YBL023C YIL150C 808
YBL023C YJL072C 861
YBL023C YJL090C 808
YBL023C YJL115W 198
YBL023C YJL127C 286
YBL023C YJL194W 959
YBL023C YJR046W 959
YBL023C YKL108W 581
YBL023C YKR008W 198
YBL023C YKR029C 220
YBL023C YLL004W 959
YBL023C YLR002C 498
YBL023C YLR033W 295
YBL023C YLR103C 959
YBL023C YLR182W 579
YBL023C YLR274W 959
YBL023C YML065W 959
YBL023C YML069W 654
YBL023C YMR048W 808
YBL023C YNL030W 581
YBL023C YNL031C 266
YBL023C YNL182C 808
YBL023C YNL216W 603
YBL023C YNL261W 959
YBL023C YNL262W 649
YBL023C YNL273W 653
YBL023C YNL312W 218
YBL023C YOL006C 445
YBL023C YOL012C 198
YBL023C YOL146W 852
YBL023C YPL001W 808
YBL023C YPL031C 56
YBL023C YPR018W 198
YBL023C YPR019W 959
YBL023C YPR135W 295
YBL023C YPR162C 959
YBL023C YPR175W 291
YBL024W YBR084W 608
YBL024W YBR189W 189
YBL024W YDL014W 288
YBL024W YDR381W 288
YBL024W YDR382W 595
YBL024W YER165W 143
YBL024W YIL070C 288
YBL024W YIL133C 168
YBL024W YLR150W 288
YBL024W YLR264W 590
YBL024W YML056C 194
YBL024W YMR125W 288
YBL024W YNL178W 218
YBL024W YNL284C 565
YBL024W YPL249C-A 196
YBL024W YPR080W 343
YBL025W YHR200W 314
YBL025W YIL141W 314
YBL025W YJL115W 289
YBL025W YJR087W 314
YBL025W YLR141W 536
YBL025W YMR270C 621
YBL025W YOR295W 300
YBL026W YBR055C 920
YBL026W YBR152W 800
YBL026W YCR077C 959
YBL026W YDL030W 804
YBL026W YDL043C 800
YBL026W YDL051W 189
YBL026W YDL098C 832
YBL026W YDL140C 79
YBL026W YDL160C 445
YBL026W YDL175C 778
YBL026W YDR243C 218
YBL026W YDR364C 206
YBL026W YDR378C 959
YBL026W YDR404C 560
YBL026W YDR473C 921
YBL026W YDR478W 56
YBL026W YDR482C 196
YBL026W YEL026W 800
YBL026W YER029C 959
YBL026W YER112W 959
YBL026W YER146W 959
YBL026W YER172C 959
YBL026W YFL017W-A 800
YBL026W YFR005C 83
YBL026W YGL173C 756
YBL026W YGR005C 143
YBL026W YGR006W 135
YBL026W YGR074W 851
YBL026W YGR075C 921
YBL026W YGR091W 922
YBL026W YGR129W 168
YBL026W YHR156C 285
YBL026W YHR165C 918
YBL026W YIR005W 199
YBL026W YIR009W 800
YBL026W YJL124C 959
YBL026W YJL140W 581
YBL026W YJL203W 800
YBL026W YJR022W 959
YBL026W YKL173W 918
YBL026W YLL036C 287
YBL026W YLR117C 808
YBL026W YLR126C 266
YBL026W YLR128W 266
YBL026W YLR147C 959
YBL026W YLR275W 953
YBL026W YLR438C-A 959
YBL026W YML049C 833
YBL026W YMR240C 800
YBL026W YMR268C 959
YBL026W YMR288W 800
YBL026W YNL016W 210
YBL026W YNL118C 726
YBL026W YNL138W-A 800
YBL026W YNL147W 959
YBL026W YNL282W 58
YBL026W YNR053C 125
YBL026W YOL163W 266
YBL026W YOR159C 912
YBL026W YOR308C 959
YBL026W YOR319W 800
YBL026W YPL064C 141
YBL026W YPL151C 200
YBL026W YPL213W 807
YBL026W YPL249C-A 266
YBL026W YPR082C 800
YBL026W YPR094W 831
YBL026W YPR178W 923
YBL026W YPR182W 800
YBL026W YPR184W 778
YBL027W YAL025C 800
YBL027W YAL035W 800
YBL027W YBL028C 800
YBL027W YBL072C 800
YBL027W YBL087C 800
YBL027W YBL092W 800
YBL027W YBR031W 800
YBL027W YBR048W 800
YBL027W YBR084C-A 959
YBL027W YBR181C 800
YBL027W YBR191W 800
YBL027W YBR267W 800
YBL027W YBR283C 800
YBL027W YCL054W 800
YBL027W YCR031C 800
YBL027W YDL061C 800
YBL027W YDL075W 800
YBL027W YDL081C 800
YBL027W YDL082W 800
YBL027W YDL083C 800
YBL027W YDL133C-A 800
YBL027W YDL136W 800
YBL027W YDL184C 800
YBL027W YDL191W 800
YBL027W YDR012W 800
YBL027W YDR025W 800
YBL027W YDR064W 800
YBL027W YDR086C 800
YBL027W YDR087C 800
YBL027W YDR101C 800
YBL027W YDR385W 800
YBL027W YDR418W 800
YBL027W YDR447C 800
YBL027W YDR450W 800
YBL027W YEL054C 800
YBL027W YER002W 800
YBL027W YER006W 800
YBL027W YER019C-A 800
YBL027W YER056C-A 800
YBL027W YER074W 800
YBL027W YER102W 800
YBL027W YER117W 800
YBL027W YER126C 800
YBL027W YER131W 800
YBL027W YFR031C-A 800
YBL027W YFR032C-A 800
YBL027W YGL029W 800
YBL027W YGL030W 800
YBL027W YGL031C 800
YBL027W YGL076C 800
YBL027W YGL099W 800
YBL027W YGL103W 800
YBL027W YGL111W 800
YBL027W YGL123W 800
YBL027W YGL135W 800
YBL027W YGL147C 800
YBL027W YGL189C 800
YBL027W YGR027C 800
YBL027W YGR085C 800
YBL027W YGR103W 800
YBL027W YGR118W 800
YBL027W YGR148C 800
YBL027W YGR214W 800
YBL027W YHL001W 800
YBL027W YHL015W 800
YBL027W YHL033C 800
